Nome,Preco,Preco Sem Desconto,EAN,SKU,Marca,Categoria,Desconto
Atorvastatina Cálcica 20mg com 30 Comprimidos - Cimed,15.52,66.44,7896523201085,31417,cimed,Colesterol e Triglicerídeos,0.77
Domperidona 10mg com 30 Comprimidos - Cimed,7.09,20.25,7896523201054,31099,cimed,Mais Medicamentos,0.65
Sinvastatina 40mg com 30 Comprimidos - Cimed,9.4,57.83,7896523215273,30565,cimed,Colesterol e Triglicerídeos,0.84
"Revert 50mg + 12,5mg com 30 Comprimidos - Farmoquímica",20.96,23.82,7898040328993,22921,cimed,Hipertensão,0.12
"Onua 0,075mg com 28 Comprimidos - Farmoquímica",25.05,32.77,7898040324483,22879,cimed,Mais Medicamentos,0.24
Demi D 50.000ui com 4 Comprimidos - Farmoquímica,43.2,50.23,7898040328016,22797,cimed,Mais Medicamentos,0.14
Dolamin 250mg com 12 Comprimidos - Farmoquímica,41.32,46.95,7898040323769,21109,cimed,Mais Medicamentos,0.12
Xarope Abrilar Sabor Menta - 200ml,72.03,81.85,7898040328290,20816,cimed,Mais Medicamentos,0.12
Junno 200mg com 14 Cápsulas - Farmoquímica,61.26,71.23,7898040323905,18891,cimed,Mais Medicamentos,0.14
Xarope Abrilar - 100 ml,39.62,45.02,7898040320973,18026,cimed,Mais Medicamentos,0.12
Adoless com 28 Comprimidos - Farmoquímica,36.33,48.27,7898040320683,17956,cimed,Mais Medicamentos,0.25
Actifedrin Comprimidos com 20 Comprimidos - Farmoquímica,13.94,14.83,7898040320782,17968,cimed,Mais Medicamentos,0.06
Alendil Cálcio D com 64 Comprimidos - Farmoquímica,163.79,204.37,7898040321567,17920,cimed,Mais Medicamentos,0.2
Annita 20mg 100ml - Farmoquímica,59.3,67.39,7898040321505,17810,cimed,Mais Medicamentos,0.12
Annita 500mg com 6 Comprimidos - Farmoquímica,60.84,73.15,7898040321512,17808,cimed,Mais Medicamentos,0.17
Annita 20mg 45ml - Farmoquímica,26.29,29.87,7898040321420,17809,cimed,Mais Medicamentos,0.12
Bactrim F com 10 Comprimidos - Farmoquímica,32.98,35.09,7898040328603,17688,cimed,Mais Medicamentos,0.06
Bactrim com 20 Comprimidos - Farmoquímica,33.6,35.74,7898040328597,17689,cimed,Mais Medicamentos,0.06
Nitrofen 100mg com 28 Cápsulas - Teuto,15.57,17.02,7896112161158,28535,cimed,Similar,0.09
Dexavison Solução de Uso Oftálmico - 5ml,4.32,9.71,7896112140306,16922,cimed,Mais Medicamentos,0.56
CETOCORT N CR 30G,29.18,29.18,7896112127758,32643,cimed,Mais Medicamentos,0.0
Venaflon 450mg\u002F50mg com 60 Comprimidos - Teuto,46.16,162.62,7896112116554,24440,germed-generico,Similar,0.72
Digestil 10mg c\u002F20 cpr,12.82,20.46,7896112170273,22136,germed-generico,Similar,0.37
Beneum 300mg com 30 Comprimidos - Teuto,21.44,30.37,7896112103776,21369,germed-generico,Vitaminas,0.29
Venaflon 900+100mg c\u002F60 cpr,92.98,253.06,7896112104070,20707,germed-generico,Similar,0.63
Venaflon 900+100mg c\u002F30 cpr,55.64,133.2,7896112102908,20706,germed-generico,Similar,0.58
Naprox 500mg c\u002F20 cpr,16.51,36.45,7896112123675,18510,germed-generico,Similar,0.55
Aerodini Spray com 200 Doses - Teuto,16.15,45.82,7896112147640,17953,germed-generico,Gripe e Resfriado,0.65
Asmofen Xarope - 120ml,12.64,25.28,7896112143369,17753,germed-generico,Mais Medicamentos,0.5
Baclofen 10mg com 20 Comprimidos - Teuto,5.83,26.05,7896112141693,17690,germed-generico,Relaxante Muscular,0.78
Cetocort Creme - 30g,10.64,21.64,7896112143598,17381,germed-generico,Mais Medicamentos,0.51
Colírio Teuto - 20ml,5.0,11.52,7896112141655,17162,germed-generico,Mais Medicamentos,0.57
Dexason Creme com 10g - Teuto,4.48,10.99,7896112140269,16924,germed-generico,Alergias e Infecções,0.59
Anlodipino 10mg com 30 Comprimidos - Ems Genérico,10.94,84.52,7896004703312,2271,germed-generico,Hipertensão,0.87
Sulfato de Hidroxicloroquina 400mg com 30 Comprimidos - EMS Genérico,64.96,87.92,7896004763576,2210,germed-generico,Mais Medicamentos,0.26
Gliclazida 30mg com 60 Comprimidos - EMS Genérico,21.26,47.35,7896004724577,1847,germed-generico,Mais Medicamentos,0.55
Melatonina Equaliv - 30ml,21.02,34.99,7898687732559,23259,germed-generico,Mais Medicamentos,0.4
Rivaroxabana 10mg com 10 Comprimidos - EMS Genérico,14.31,78.81,7896004766980,28882,germed-generico,Mais Medicamentos,0.82
Cilostazol 50mg com 60 Comprimidos - EMS Genérico,18.82,26.35,7896004771762,27435,germed-generico,Mais Medicamentos,0.29
Cilostazol 100mg com 60 Comprimidos - EMS Genérico,32.75,52.89,7896004761305,27434,germed-generico,Mais Medicamentos,0.38
Cilostazol 100mg c\u002F30 cpr - EMS,28.11,37.66,7896004761299,27436,germed-generico,Mais Medicamentos,0.25
Dienogeste 2mg 30 comprimidos - EMS,24.02,74.2,7896004779713,27363,germed-generico,Mais Medicamentos,0.68
Acido Ursodesoxicólico 150mg com 30 Comprimidos - EMS Genérico,45.19,87.81,7896004780184,26967,germed-generico,Genéricos,0.49
Acido Ursodesoxicólico 300mg com 30 Comprimidos - EMS Genérico,112.82,173.61,7896004780191,26271,germed-generico,Genéricos,0.35
Cloridrato de Fexofenadina 180mg 10 comprimidos - EMS,13.97,66.38,7896004777559,25297,germed-generico,Alergias e Infecções,0.79
"Olmesartana Medoxomila + Hidroclorotiazida 40 + 12,5mg com 30 Comprimidos - EMS Genérico",28.18,62.1,7896004750347,24956,germed-generico,Mais Medicamentos,0.55
Rivaroxabana 20mg com 30 Comprimidos - EMS Genérico,11.3,220.65,7896004780511,24770,germed-generico,Mais Medicamentos,0.95
Rivaroxabana 15mg com 30 Comprimidos - EMS Genérico,19.99,220.65,7896004780504,24769,germed-generico,Mais Medicamentos,0.91
Olmesartana Medoxomila + Hidroclorotiazida 40+25mg com 30 Comprimidos - EMS Genérico,27.01,62.1,7896004750354,24760,germed-generico,Mais Medicamentos,0.57
Maleato de Dexclorfeniramina 120ml - Ems Genérico,7.43,19.56,7896004704999,23988,germed-generico,Alergias e Infecções,0.62
Citrato de Sildenafila 100mg com 4 Comprimidos - EMS Genérico,16.09,133.38,7896004728490,23683,germed-generico,Genéricos,0.88
Simeticona 125mg 10 cápsulas - Ems Genérico,4.65,18.77,7896004708652,22522,germed-generico,Mais Medicamentos,0.75
"Eno Probiótico 1,5g com 30 Cápsulas - GSK",71.89,71.89,7896009498800,32215,germed-generico,Digestivo,0.0
"ENO PROBIOTICO 1,5G C\u002F10 CAPS",40.04,59.9,7896009498817,32214,germed-generico,Digestivo,0.33
"Advipro Aerosol 11,6mg com 60g\u002F85ml - GSK",10.9,44.9,7896009498251,30037,germed-generico,Anti-Inflamatórios,0.76
"Advipro Gel 11,6mg com 30g - GSK",8.9,21.29,7896009498244,29683,germed-generico,Anti-Inflamatórios,0.58
Corega Ultra Creme Fixador de Dentadura Sabor Menta 19g,21.8,27.9,7896015591410,29593,germed-generico,Mais Medicamentos,0.22
Centrum Essentials Homem C\u002F 60 Comprimidos,121.82,129.9,7896009498626,28482,germed-generico,Vitaminas,0.06
Sal de Fruta Eno Sabor Tônica com 100g - GSK,22.87,26.59,7896015593216,27467,germed-generico,Digestivo,0.14
Sal de Fruta Eno Sabor Tônica com 2 Envelopes de 5g Cada - GSK,3.72,4.38,7896015593230,27361,germed-generico,Digestivo,0.15
"Cataflampro Emulgel 11,6mg com 150g - GSK",69.09,73.5,7896261018310,25587,germed-generico,Anti-Inflamatórios,0.06
Advil Mulher 400mg com 10 Cápsulas - GSK,23.78,27.02,7896009498480,25574,germed-generico,Analgésicos,0.12
Sal de Andrews Efervescente em Sachê de 5g - GSK,1.29,1.52,7896015592356,23307,germed-generico,Digestivo,0.15
Advil 12h 600mg com 6 Comprimidos - GSK,21.03,23.9,7896015592752,23007,germed-generico,Analgésicos,0.12
Centrum Essentials Mulher com 60 Comprimidos - GSK,126.17,129.9,7896009498640,22141,germed-generico,Vitaminas,0.03
Sal de Fruta Eno Sabor Menta com 8 Pastilhas - GSK,9.49,9.49,7896015592660,22020,germed-generico,Digestivo,0.0
Sal de Fruta Eno Sabor Menta com 4 Pastilhas - GSK,4.82,4.99,7896015592653,22019,germed-generico,Digestivo,0.03
Dunia 35 com 21 Comprimidos - Ache,18.02,24.05,7898907313780,21894,germed-generico,Anticoncepcionais,0.25
Antux Gotas 20ml - Ache,51.2,58.18,7896658001765,17804,germed-generico,Mais Medicamentos,0.12
Betalor 5mg + 50mg com 30 Comprimidos - Ache,68.27,80.32,7896181909101,17632,germed-generico,Hipertensão,0.15
Antux Xarope 120ml - Ache,37.25,42.33,7896658001789,17803,germed-generico,Mais Medicamentos,0.12
Vasogard 100mg com 60 Comprimidos - Ache,66.08,84.11,7896181907534,14652,germed-generico,Mais Medicamentos,0.21
Vasogard 100mg com 30 Comprimidos - Ache,43.71,55.7,7896181907992,14653,germed-generico,Mais Medicamentos,0.22
Vasogard 50mg com 60 Comprimidos - Ache,32.26,40.75,7896181907626,14651,germed-generico,Mais Medicamentos,0.21
Formocaps 12mcg com 30 Cápsulas Refil - Ache,55.99,65.87,7896181907558,13299,germed-generico,Mais Medicamentos,0.15
Lotar 5\u002F50mg com 30 Cápsulas - Biosintetica,60.06,76.79,7896181915072,16060,germed-generico,Hipertensão,0.22
Lotar 5mg\u002F100mg com 30 Cápsulas - Biosintetica,66.06,83.17,7896181908890,16059,germed-generico,Hipertensão,0.21
Somalium 6mg com 30 Comprimidos - Ache,42.05,53.07,7896658008467,15078,germed-generico,Mais Medicamentos,0.21
Somalium 3mg com 30 Comprimidos - Ache,26.4,33.21,7896658008450,15079,germed-generico,Mais Medicamentos,0.21
"Somalium 2,5mg\u002Fml Gotas - Ache",20.15,26.14,7896658004841,15080,germed-generico,Mais Medicamentos,0.23
Maxapran 20mg com 60 Comprimidos - Biosintetica,105.97,134.33,7896181925170,7667,germed-generico,Mais Medicamentos,0.21
Proflox 500mg com10 Comprimidos - Sigma Pharma,39.08,41.57,7894916502320,15409,germed-generico,Mais Medicamentos,0.06
Propranolol 10mg com 30 Comprimidos - Sigma Pharma,7.6,9.86,7894916550048,15395,germed-generico,Mais Medicamentos,0.23
Proflox 500mg com 14 Comprimidos - Sigma Pharma,44.69,47.54,7894916501927,15410,germed-generico,Mais Medicamentos,0.06
Propranolol 80mg com 30 Comprimidos - Sigma Pharma,20.9,25.56,7894916550062,15394,germed-generico,Mais Medicamentos,0.18
Risedross 35mg com 4 Comprimidos - Sigma Pharma,57.17,74.03,7894916505178,15299,germed-generico,Mais Medicamentos,0.23
Rohydorm 2mg com 20 Comprimidos - Sigma Pharma,25.61,32.63,7894916501255,15271,germed-generico,Mais Medicamentos,0.22
Sinvalip 10mg com 30 Comprimidos - Sigma Pharma,19.58,25.63,7894916206853,15106,germed-generico,Mais Medicamentos,0.24
Sinvalip 20mg 30 Comprimidos - Sigma Pharma,42.1,54.4,7894916206860,15105,germed-generico,Mais Medicamentos,0.23
Sinvalip 40mg 30 Comprimidos Revestidos - Sigma Pharma,96.99,114.04,7894916206877,15104,germed-generico,Mais Medicamentos,0.15
Somalgin Cardio 200 com 32 Comprimidos - Sigma Pharma,24.31,30.15,7894916503419,15083,germed-generico,Hipertensão,0.19
Somalgin Cardio 325 com 32 Comprimidos - Sigma Pharma,35.72,44.63,7894916207546,15082,germed-generico,Hipertensão,0.2
Sucrafilm 2g com 20 Flaconetes - Sigma Pharma,96.59,112.31,7894916500746,15037,germed-generico,Mais Medicamentos,0.14
Tenadren 40\u002F25mg com 30 Comprimidos - Sigma Pharma,11.22,14.97,7894916550116,14939,germed-generico,Mais Medicamentos,0.25
"Tenadren 40\u002F12,5mg com 30 Comprimidos - Sigma Pharma",11.01,14.52,7894916503389,14941,germed-generico,Mais Medicamentos,0.24
Tenadren 80\u002F25mg com 30 Comprimidos - Sigma Pharma,20.34,26.4,7894916550123,14938,germed-generico,Mais Medicamentos,0.23
Floral - Desânimo e Tristeza,29.99,29.99,0745125000374,20375,germed-generico,Fitoterápicos,0.0
Floral - Depressão,29.99,29.99,0745125000367,20374,germed-generico,Fitoterápicos,0.0
Floral Pet - Stress,29.99,29.99,745178200875,20369,germed-generico,Fitoterápicos,0.0
Olsar H 40 + 25mg com 30 Comprimidos - Momenta,67.52,76.73,7899640809813,22012,germed-generico,Mais Medicamentos,0.12
Aloff Xarope 100ml - Momenta,61.38,69.75,7891317013905,21986,germed-generico,Mais Medicamentos,0.12
Medato 10mg com 30 Comprimidos - Momenta,37.55,43.66,7891317019044,21850,germed-generico,Mais Medicamentos,0.14
Bemove - 30 comprimidos,154.18,159.9,7891317023232,21766,germed-generico,Mais Medicamentos,0.04
Ezonia 2mg com 20 Comprimidos - Momenta,69.36,82.35,7891317025861,21764,germed-generico,Mais Medicamentos,0.16
Ezonia 3mg com 20 Comprimidos - Momenta,69.63,82.35,7891317025878,21765,germed-generico,Mais Medicamentos,0.15
Quepsia LP 200mg com 30 Comprimidos - Momenta,317.93,395.1,7891317029234,21236,germed-generico,Mais Medicamentos,0.2
Riposo SL 5mg com 30 Comprimidos - Momenta,56.77,72.59,7891317015770,19803,germed-generico,Mais Medicamentos,0.22
Aria 4mg com 30 Comprimidos Mastigáveis - Momenta,41.1,51.32,7891317013981,18949,germed-generico,Mais Medicamentos,0.2
Rox 20mg com 30 Comprimidos - Momenta,72.54,91.16,7891317015800,18919,germed-generico,Colesterol e Triglicerídeos,0.2
Rox 10mg com 30 Comprimidos - Momenta,42.46,52.55,7891317015794,18918,germed-generico,Colesterol e Triglicerídeos,0.19
Mobale 150mg com 30 Cápsulas - Momenta,75.82,95.69,7891317021924,18921,germed-generico,Mais Medicamentos,0.21
Mobale 75mg com 30 Cápsulas - Momenta,49.71,62.33,7891317021894,18920,germed-generico,Mais Medicamentos,0.2
Indosso 150mg com 1 Comprimido - Momenta,56.83,73.19,7891317015008,18916,germed-generico,Mais Medicamentos,0.22
"Atrace 37,5\u002F325mg com 20 Comprimidos - Momenta",54.75,62.22,7891317014254,18890,germed-generico,Analgésicos,0.12
Succinato de Solifenancina 5mg com 30 Comprimidos - Biolab Genérico,78.51,131.17,7896112407652,31588,germed-generico,Mais Medicamentos,0.4
Simeticona 125mg com 15 Cápsulas - Biolab Genérico,4.73,6.14,7896112406778,30121,germed-generico,Genéricos,0.23
Lactulose 667mg - 120ml,16.36,19.99,7896112406631,29767,germed-generico,Mais Medicamentos,0.18
Atenolol 100mg com 30 Comprimidos - Biolab,12.64,33.09,7896112401476,29704,germed-generico,Hipertensão,0.62
Ondansetrona 8mg com 30 Comprimidos - Biolab Genérico,120.71,269.92,7896112406976,29499,germed-generico,Genéricos,0.55
Maleato de Enalapril 10mg 30 Comprimidos - Biolab Genérico,3.56,6.92,7896112401391,28878,germed-generico,Genéricos,0.49
"Carvedilol 6,25mg 30 Comprimidos - Biolab",4.68,26.93,7898146823040,28875,germed-generico,Genéricos,0.83
"Carvedilol 3,125mg 30 Comprimidos - Biolab",4.28,23.47,7898146823026,28874,germed-generico,Genéricos,0.82
Vitamina D3 15.000UI - 4 Cápsulas,22.74,35.31,7896112406839,28811,germed-generico,Mais Medicamentos,0.36
Atenolol 50mg - 30 Comprimidos - Biolab,3.73,15.91,7896112401469,28712,germed-generico,Hipertensão,0.77
Pitavastatina Cálcica 2mg com 30 Comprimidos - Biolab Genérco,61.39,94.62,7896112405818,28061,germed-generico,Colesterol e Triglicerídeos,0.35
"Losartana Potássica + Hidroclorotiazida 50\u002F12,5mg com 30 Comprimidos - Biolab Genérico",10.62,44.36,7896112401278,27447,germed-generico,Mais Medicamentos,0.76
Atenolol 25mg com 30 Comprimissos - Biolab Genérico,1.8,8.22,7896112401452,27145,germed-generico,Hipertensão,0.78
Rivaroxabana 20mg com 28 Comprimidos - Biolab Genérico,33.29,195.03,7896112403616,26990,germed-generico,Mais Medicamentos,0.83
Carvedilol 25mg com 30 Comprimidos - Biolab Genérico,8.33,52.75,7898146822418,26358,germed-generico,Hipertensão,0.84
Sbell Nutri 600mg com 60 Cápsulas - Herbamed,25.54,38.9,7898303261760,29151,germed-generico,Emagrecedores,0.34
Vitamina E 400mg com 60 Cápsulas - Herbamed,19.55,29.9,7898303261142,29166,germed-generico,Similar,0.35
Colágeno Verisol 750g com 60 Cápsulas - Herbamed,36.22,47.9,7898303263832,29149,germed-generico,Vitaminas,0.24
Extrato de Própolis Herbamed 500mg com 60 Cápsulas - Herbamed,29.74,38.9,7898303263788,29155,germed-generico,Fitoterápicos,0.24
Laranja Moro 500mg com 60 Cápsulas - Herbamed,44.51,69.9,7898303264266,29161,germed-generico,Vitaminas,0.36
Biotina 500mg com 60 Cápsulas - Herbamed,19.66,24.9,7898303263870,29144,germed-generico,Vitaminas,0.21
Óleo de Alho 250mg com 60 Cápsulas - Herbamed,15.68,17.9,7898303261067,29168,germed-generico,Vitaminas,0.12
Amora 500mg com 60 Cápsulas - Herbamed,20.3,32.9,7898303261432,23588,germed-generico,Vitaminas,0.38
Kit Flexigold Colágeno Tipo2 40mg - 60 Cápsulas,43.54,65.9,7898303263597,19152,germed-generico,Similar,0.34
Sarcoplex com 30 Sachês - Biolab,274.77,291.9,7896112402602,21626,germed-generico,Vitaminas,0.06
Ad-Muc Pomada - 10g,39.22,44.57,7896112452461,17958,germed-generico,Mais Medicamentos,0.12
Pantogar com 90 Cápsulas - Biolab,276.63,325.45,7896112425496,15603,germed-generico,Mais Medicamentos,0.15
Pantogar com 30 Cápsulas - Biolab,93.28,108.46,7896112425328,15604,germed-generico,Mais Medicamentos,0.14
Sinustrat neb 10 ml,17.11,18.2,7896082900269,15107,germed-generico,Mais Medicamentos,0.06
Doss 1.000ui com 30 cápsulas - Biolab,41.77,48.57,7896112402329,11367,germed-generico,Vitaminas,0.14
Sinustrat Spray - 10ml,18.86,21.43,7896082900337,11371,germed-generico,Mais Medicamentos,0.12
Sinustrat Solução de Uso Nasal - 30ml,21.49,27.6,7896082900276,10647,germed-generico,Mais Medicamentos,0.22
Fascia Laranja 30 Sachês com 11g cada - Biolab,175.83,186.9,7898942324406,10456,germed-generico,Vitaminas,0.06
Pantogar com 60 Cápsulas - Biolab,184.39,216.93,7896112425410,8899,germed-generico,Mais Medicamentos,0.15
Doss 1000ui com 90 Cápsulas - Biolab,90.62,105.37,7896112402336,8383,germed-generico,Vitaminas,0.14
Pantogar Neo - 60 Cápsulas,139.9,139.9,7896112407164,8174,germed-generico,Mais Medicamentos,0.0
Onicut - 60 Cápsulas,99.44,99.9,7896112400363,7630,germed-generico,Mais Medicamentos,0.0
Fascia Abacaxi 30 Sachês com 11g Cada - Biolab,185.65,186.9,7898549758413,7561,germed-generico,Vitaminas,0.01
"Disfor Artro com 30 Sachês com 11,5g cada - Biolab",184.9,184.9,7898549750127,7298,germed-generico,Vitaminas,0.0
Diproprianato de Betametasona + Ácido Salicílico 30ml - Cellera Farma,10.45,28.51,7893454714615,27971,germed-generico,Alergias e Infecções,0.63
Policlavumoxil 250mg\u002Fml 75ml - Ems,51.37,66.33,7896004703688,27012,germed-generico,Similar,0.23
Otomixyn gts 5 ml,6.95,15.24,7896004707600,15630,germed-generico,Mais Medicamentos,0.54
Naridrin Alto Volume Cloreto de Sódio 9mg\u002Fml 30 envelopes + Frasco 240ml - Ems,59.64,59.9,7896004788371,31301,germed-generico,Gripe e Resfriado,0.0
Suplevit Zinco com 10 Comprmimdos Efervescentes,6.34,14.9,7896004774275,30258,germed-generico,Similar,0.57
Suplevit Prevent com 10 Comprmimdos Efervescentes - Ems,8.28,12.99,7896004774268,30259,germed-generico,Similar,0.36
Repoflor 250mg com 10 Cápsulas - Ems,25.77,61.17,7896004774626,29989,germed-generico,Similar,0.58
Bisuran Xarope Infantil com 120ml - Ems,7.92,14.58,7896004720609,25286,germed-generico,Similar,0.46
Sominex composto c\u002F20 cpr,16.53,42.62,7896004774107,23900,germed-generico,Mais Medicamentos,0.61
Inalide 32mcg Spray com 120 Doses - Ems,21.01,25.36,7896004765716,23681,germed-generico,Similar,0.17
Benziflex Lis 125mg+5mg com 15 Comprimidos - Ems,24.16,34.25,7896004753218,23035,germed-generico,Relaxante Muscular,0.29
"Naratano 2,5mg c\u002F10 cpr",30.58,44.94,7895296286015,18604,germed-generico,Similar,0.32
Allexofedrin D com 10 Comprimidos - Ems,52.9,73.59,7896004705408,17884,germed-generico,Gripe e Resfriado,0.28
Apevitin BC Xarope com 240ml - Ems,16.99,48.08,7896004700502,17795,germed-generico,Vitaminas,0.65
Complexo B 100 Comprimidos - EMS,26.56,45.59,7896004714158,17151,germed-generico,Vitaminas,0.42
Cystex - 24 Drágeas,39.24,40.34,7896004801216,17071,germed-generico,Similar,0.03
Disfor Sabor Laranja com 45 Sachês com 11g - Biolab,179.9,179.9,7898549750240,7161,germed-generico,Vitaminas,0.0
Doss 2000ui com 30 Cápsulas - Biolab,40.82,47.47,7896112402343,6714,germed-generico,Vitaminas,0.14
Loção Antiqueda Pantogar Top com 80ml - Biolab,153.97,154.9,7896112400493,6213,libbs,Vitaminas,0.01
Sarcopen com 30 Sachês - Biolab,214.99,214.99,7896112401001,4961,libbs,Vitaminas,0.0
Disfor com 30 Cápsulas - Biolab,97.36,105.9,7896112401179,4962,libbs,Vitaminas,0.08
Doss 1000ui Gotas com 10ml - Biolab,45.79,49.9,7896112401711,1751,libbs,Vitaminas,0.08
Sinusec Spray Nasal - 30ml,44.76,46.9,7896112402053,1753,libbs,Mais Medicamentos,0.05
Affer Spray Umidificante Bucal - 30ml,61.57,69.97,7896112402046,1754,libbs,Mais Medicamentos,0.12
Doss 2.000ui com 90 Cápsulas - Biolab,111.52,129.9,7896112402404,1752,libbs,Vitaminas,0.14
Fascia Prime com 30 sachês de 13g cada - Biolab,229.92,239.9,7896112402312,293,libbs,Vitaminas,0.04
"Leg 0,5mg Xarooe 60ml - Eurofarma",41.48,47.14,7891317488710,4586,libbs,Mais Medicamentos,0.12
Prysma 2mg com 20 Comprimidos - Eurofarma,69.65,82.35,7891317024277,4203,libbs,Mais Medicamentos,0.15
Prysma 3mg com 20 Comprimidos - Eurofarma,69.96,82.35,7891317024284,4202,libbs,Mais Medicamentos,0.15
Alta D 7.000ui com 4 Cápsulas - Eurofarma,16.21,18.85,7891317016418,4008,libbs,Mais Medicamentos,0.14
Dexfer 400mg com 30 Comprimidos - Eurofarma,52.38,64.0,7891317000660,3601,libbs,Mais Medicamentos,0.18
Hormus Injeção Ampola 4ml - Eurofarma,417.24,524.07,7891317028749,3255,libbs,Mais Medicamentos,0.2
Alta D 15000ui com 4 Cápsulas - Eurofarma,48.04,55.86,7891317016425,3254,libbs,Mais Medicamentos,0.14
Pondera XR 25mg com 30 Comprimidos - Eurofarma,110.05,138.34,7891317002879,3050,libbs,Mais Medicamentos,0.2
"Pondera XR 12,5mg com 30 Comprimidos - Eurofarma",72.21,90.84,7891317002862,3013,libbs,Mais Medicamentos,0.21
Leg 5mg com 10 Comprimidos - Eurofarma,51.44,58.45,7891317488765,3007,libbs,Mais Medicamentos,0.12
Duomo 4mg com 30 Comprimidos - Eurofarma,48.75,62.6,7891317003029,2981,libbs,Mais Medicamentos,0.22
Perivasc 1000mg com 30 Comprimidos - Eurofarma,127.75,148.55,7891317004965,2887,libbs,Mais Medicamentos,0.14
Trimusk 125\u002F50\u002F300\u002F30mg com 15 Comprimidos - Eurofarma,22.31,23.73,7891317005931,2270,libbs,Analgésicos,0.06
