,Nome,Preço sem desconto,Preço com desconto,Desconto (porcentagem),Código EAN,Marca
1746,"Femiane gestodeno 0,075mg + etinilestradiol 0,02mg 63 drágeas",126.94,126.94,0,,
1747,Val  Betametasona Pom 30G Medley,26.03,26.03,0,,
1748,"Omnaris 50mcg/dose, caixa com 1 frasco com 120 doses de suspensão de uso nasal",71.0,71.0,0,,
1749,"Propomax Dia Laranja, Frasco Com 140Ml",39.99,39.99,0,,
1750,"ZZ Mix De Fibras Fibernorm Sache, 5G, 10 Unidades",64.14,64.14,0,,
1751,"Canesten 10mg/mL, caixa com 1 frasco spray com 30mL de solução de uso dermatológico",59.49,59.49,0,,
1752,"Abrilar 7mg/mL, frasco com 200mL de xarope + copo medidor",98.73,98.73,0,,
1753,"ATACAND COMB 16 2,5MG 30CPR",117.13,117.13,0,,
1754,Addera +Muscular Com 30 Saches,253.31,253.31,0,,
1755,"Enzilac 4500 FCC, caixa com 30 comprimidos mastigáveis",34.13,34.13,0,,
1756,Xx urbanil 10mg 20cpr,19.01,19.01,0,,
1757,"Sal De Frutas Eno Frasco Com 100G De Po Efervescente De Uso Oral, Guarana",27.67,27.67,0,,
1758,Soanza Xr 35Mg Com 30 Comprimidos Revestidos De Liberacao Prolongada,56.74,56.74,0,,
1759,Nistatina + Óxido de Zinco 100.000UI + 200g Germed Bisnaga 60g,28.49,28.49,0,,
1760,Bio C + Zinco 1000mg União Química 30 Comprimidos Efervescente,86.57,86.57,0,,
1761,Assert 50mg cx 30 comp rev,99.01,99.01,0,,
1762,Salonpas Grande Adesivo Com 4 Unidades,16.96,16.96,0,,
1763,"Cinarizina Ranbaxy 75mg, caixa com 30 comprimidos",22.18,22.18,0,,
1764,"Addera D3 Capsulas 7000UI, Caixa Com 30 Comprimidos",158.45,158.45,0,,
1765,"Addera D3 Capsulas 10000Ui, Caixa Com 4 Capsulas Moles",61.98,61.98,0,,
1766,Enax 200mg 30 Comprimidos,84.88,84.88,0,,
1767,Prelone Prednisolona 5mg 20 Comprimidos,20.2,20.2,0,,
1768,"Levoid 112mcg, caixa contendo 30 comprimidos",32.09,32.09,0,,
1769,Addera +Imunidade Kids 600Ui Com 75Ml,90.77,90.77,0,,
1770,Addera D3 5000Ui 30Caps,119.08,119.08,0,,
1771,Protetor Solar Vichy Ideal Soleil Purify FPS 70 40g,85.85,85.85,0,,
1772,Tyflen Bebê Paracetamol 100mg mL Suspensão Oral 15mL,10.82,10.82,0,,
1773,"Colageno Hidrolisado 750Mg Qualynutri, Com 60 Capsulas",32.21,32.21,0,,
1774,Vitamina D3 Alta D Colecalciferol 7.000UI 4 cápsulas,19.01,19.01,0,,
1775,Peridal 10mg caixa com 30 comprimidos,26.14,26.14,0,,
1776,Vick Pyrena Grip 7 Com 10 Capsulas,13.51,13.51,0,,
1777,Pazine Passiflora Incarnata 315mg 30 comprimidos,71.29,71.29,0,,
1778,Rinosoro Gotas XT 30ml,26.93,26.93,0,,
1779,Arpadol 400mg com 60 comprimidos revestidos,210.53,210.53,0,,
1780,"Trayenta Duo 2,5 850mg com 60 Comprimidos",304.13,304.13,0,,
1781,"Anador 500mg/mL, caixa com 1 frasco gotejador com 20mL de solução de uso oral",26.78,26.78,0,,
1782,Dramin 25Mg com 10 Cápsulas,19.73,19.73,0,,
1783,"Vildagliptina 50Mg, Caixa Com 60 Comprimidos Althaia",160.24,160.24,0,,
1784,Desrinite 120 Mg 10 Comprimidos,45.63,45.63,0,,
1785,"Colageno Hidrolisado Verisol 1750Mg Qualynutri, Com 60 Capsulas",52.22,52.22,0,,
1786,Razapina ODT 15mg caixa com 28 comprimidos orodispersíveis,80.31,80.31,0,,
1787,Paracetamol 200mg ml Medley Solução Gotas Frasco 15ml,18.26,18.26,0,,
1788,"Silimalon 100mg + 70mg, caixa com 30 comprimidos revestidos",77.93,77.93,0,,
1789,Zetron XL 300mg 60 Comprimidos Revestidos de Liberação Prolongada,244.24,244.24,0,,
1790,Aplause 20mg caixa com 30 comprimidos,133.28,133.28,0,,
1791,Primera 30 63 Comprimidos,87.65,87.65,0,,
1792,Alektos Pediatrico Solucao Oral Com 120Ml + Copo Dosador,84.32,84.32,0,,
1793,Inspra Eplerenona 25mg 30 comprimidos,65.83,65.83,0,,
1794,Serenata 100mg 60 Comprimidos Torrent,314.38,314.38,0,,
1795,"Dprev 5.000Ui, Caixa Com 30 Comprimidos Revestidos",83.44,83.44,0,,
1796,"Malvona 0,2mg/mL + 60mg/mL + 1mg/mL, caixa com 1 frasco com 100mL de solução de uso dermatológico",24.98,24.98,0,,
1797,Androgel 50mg 10mg g Gel Dermatológico 30 envelopes,327.38,327.38,0,,
1798,"Irbesartana+Hct 150 12,5 30 Eu",128.83,128.83,0,,
1799,Cloridrato de Trazodona 100Mg 30 Comprimidos Nova Química,74.1,74.1,0,,
1800,Pergo Solução Oral 2mg mL Eurofarma 120mL,48.58,48.58,0,,
1801,"Desalex 0,5mg ml Xarope Pediátrico Uso Oral 100ml + Seringa Dosadora",89.92,89.92,0,,
1802,"Lisinopril Medley 20Mg, Caixa Com 30 Comprimidos",101.72,101.72,0,,
1803,"Benatux Sabor Mel E Limao, Caxa Com 12 Pastilhas",21.89,21.89,0,,
1804,"Supositório de Glicerina Granado Pharmacias caixa com 12 supositórios, uso infantil",24.1,24.1,0,,
1805,"Diovan 160Mg, Caixa Com 28 Comprimidos Revestidos",137.28,137.28,0,,
1806,"Hemitartarato De Zolpidem 10mg Nova Quimica, Caixa Com 30 Comprimidos",74.28,74.28,0,,
1807,Ster 12ml suspensão oftálmica frasco com 10ml,51.23,51.23,0,,
1808,Trok Creme 10GR,19.41,19.41,0,,
1809,"Ibandronato De Sodio 150Mg Biolab, Caixa Com 3 Comprimidos",147.02,147.02,0,,
1810,Predsim 10mg 10 Comprimidos Revestidos,20.43,20.43,0,,
1811,Bupropiona 150mg 60 Comprimidos - Eurofarma,226.47,226.47,0,,
1812,Tramadon Retard 100mg 10 comprimidos,91.07,91.07,0,,
1813,Voltaren 50mg 20 Comprimidos,51.68,51.68,0,,
1814,Azox 20mg ml Eurofarma 45ml,28.99,28.99,0,,
1815,Lugano 12mcg + 250mcg 60 Cápsulas + Inalador,117.94,117.94,0,,
1816,ProHn Com 15 Capsulas,68.33,68.33,0,,
1817,Sumax Succinato de Sumatriptana 100mg 2 comprimidos,47.55,47.55,0,,
1818,"Brometo de Ipratrópio 0,25mg ml EMS Solução Para Inalação 20ml",17.75,17.75,0,,
1819,"Aripiprazol 15Mg Prati Donaduzzi, Caixa Com 30 Comprimidos",296.77,296.77,0,,
1820,Tetralysal 300mg 28 Cápsulas,327.25,327.25,0,,
1821,Hetori 90Mg 7Cpr,78.99,78.99,0,,
1822,"Cloridrato de Fexofenadina 180Mg Neo Quimica, Caixa Com 30 Comprimidos Revestidos",65.76,65.76,0,,
1823,Nutren Vitamina D 2.000ui 60 cápsulas,58.99,58.99,0,,
1824,"Gaeso 40Mg, Caixa Com 28 Comprimidos Revestidos De Liberacao Retardada",175.35,175.35,0,,
1825,"Repoflor 200Mg, Caixa Com 6 Capsulas Gelatinosas Duras",47.74,47.74,0,,
1826,"Esalerg 0,5mg/mL, caixa com 1 frasco com 60mL de xarope + 1 seringa dosadora",45.6,45.6,0,,
1827,Esc Odt 5Mg Com 30 Comprimidos,59.31,59.31,0,,
1828,"Cloridrato De Nebivolol 5Mg Ems, Caixa Com 30 Comprimidos",53.1,53.1,0,,
1829,Novanlo 5mg 30 Comprimidos,143.62,143.62,0,,
1830,Cataflampro XT Emulgel 100g,84.89,84.89,0,,
1831,Estomazil Pó Efervescente Sabor Abacaxi Frasco 100g,25.25,25.25,0,,
1832,Maresis AR Spray Solução Nasal Farmoquímica 100mL,58.01,58.01,0,,
1833,Piascledine 300mg 30 cápsulas,309.04,309.04,0,,
1834,"Cabergolina 0,5mg 2 comprimidos Prati Donaduzzi Genérico",80.26,80.26,0,,
1835,Primera 30mg 21 Comprimidos,41.5,41.5,0,,
1836,"Ceftriaxona 1g 1 Frasco-Ampola de Pó + 1 Ampola com 3,5ml de Diluente - Eurofarma",42.24,42.24,0,,
1837,Cloridrato de Sertralina 50mg 30 Comprimidos NQ,80.65,80.65,0,,
1838,"Valsartana Neo Química 80mg, caixa com 30 comprimidos revestidos",70.48,70.48,0,,
1839,Secnidazol 1000mg Genérico Sandoz 2 comprimidos,27.94,27.94,0,,
1840,Iban 150mg 1 Comprimido,54.43,54.43,0,,
1841,Motilium 10mg 60 Comprimidos,66.47,66.47,0,,
1842,Principia Loção Hidratante Uréia Glicerina Óleo de Semente de Girasol 200ml,34.0,34.0,0,,
1843,Olmecor 40 Mg 30 Comprimidos,52.8,52.8,0,,
1844,"Aerodini 100mcg/jato-dose, caixa com 1 tubo aerossol com 200 doses de solução de uso oral",50.04,50.04,0,,
1845,Cataflampro XT Emulgel 50g,58.91,58.91,0,,
1846,Emprol XR 25mg 30 Comprimidos,31.46,31.46,0,,
1847,Tramal Retard 50mg 10 Comprimidos,74.98,74.98,0,,
1848,"Voltaren Retard 100Mg, Caixa Com 10 Comprimidos De Desintegracao Lenta",49.63,49.63,0,,
1849,Figatil Catarinense Solução Oral 150mL,41.63,41.63,0,,
1850,Mioflex A 125mg + 50mg + 300mg + 30mg Cosmed 30 Comprimidos,62.79,62.79,0,,
1851,"Bramicar HCT 40mg + 12,5mg 30 Comprimidos",115.1,115.1,0,,
1852,"Cromolerg 40mg/mL, caixa com 1 frasco gotejador com 5mL de solução de uso oftálmico",20.06,20.06,0,,
1853,"Cordarex Besilato de Anlodipino 2,5mg 30 comprimidos",36.87,36.87,0,,
1854,"Acertanlo 3,5mg + 2,5mg 30 Comprimidos",62.46,62.46,0,,
1855,Lotar 5mg + 50mg 30 Cápsulas,78.33,78.33,0,,
1856,Puran T4 200Mcg 30 Comprimidos,55.97,55.97,0,,
1857,@ Amoxicilina+Clav 500Mg 18 Ems,143.62,143.62,0,,
1858,"Valsartana 160Mg Althaia, Caixa Com 30 Comprimidos Revestidos",54.69,54.69,0,,
1859,Venlafaxina 150mg 30cap ger,154.52,154.52,0,,
1860,Lacday 10.000U.Fcc 60 Comprimidos Mastigáveis,128.62,128.62,0,,
1861,Lacday 10.000U.Fcc 8 Comprimidos Mastigáveis,33.15,33.15,0,,
1862,"Omnic Cloridrato de Tansulosina 0,4mg 30 Comprimidos",134.11,134.11,0,,
1863,Vonau Flash Menta 4 Mg 10 Comprimidos,45.41,45.41,0,,
1864,Pressat 5mg 60 Comprimidos,104.01,104.01,0,,
1865,Dobeven Dobesilato 500mg 60 cápsulas,173.76,173.76,0,,
1866,Carbocisteina 100mg Xarope Pediátrico 100mL,19.28,19.28,0,,
1867,Meticorten 20mg 10 comprimidos,32.56,32.56,0,,
1868,20 Bi Com 5 Capsulas,62.79,62.79,0,,
1869,"Magnazia 37mg/mL + 40mg/mL + 5mg/mL, frasco com 240mL de suspensão de uso oral",33.9,33.9,0,,
1870,Venlift OD 75mg 30 Cápsulas,108.77,108.77,0,,
1871,Coques 200mg 10 Cápsulas,42.82,42.82,0,,
1872,Famox Famotidina 20mg 10 comprimidos,32.64,32.64,0,,
1873,Repopil 2 + 0035mg caixa com 21 comprimidos revestidos,25.09,25.09,0,,
1874,"Drospirenona + Etinilestradiol 3Mg + 0,02Mg Nova Quimica 24 Comprimidos",65.47,65.47,0,,
1875,"Desogestrel 0,075Mg Germed 28 Comprimidos",22.6,22.6,0,,
1876,Dunia 35 21 Comprimidos Revestidos,24.05,24.05,0,,
1877,Zetron XL 150mg 30 Comprimidos Revestidos de Liberação Prolongada,118.05,118.05,0,,
1878,Aristab 1mg ml Suspensão Oral 150ml,203.11,203.11,0,,
1879,Tiag 90mg 60 Comprimidos Revestidos Torrent,404.14,404.14,0,,
1880,Suplemento Alimentar Centrum Forca E Movimento Com 30 Capsulas,72.3,72.3,0,,
1881,Domperidona 10mg 30 comprimidos - Germed,21.12,21.12,0,,
1882,"Pietra Ed 2Mg, Caixa Com 90 Comprimidos Revestidos",155.92,155.92,0,,
1883,"Cefalium One 750Mg, Caixa Com 20 Comprimidos",28.44,28.44,0,,
1884,Preten 30 Sachês com 11g Cada,192.17,192.17,0,,
1885,Colágeno Condres 40Mg 30 Capsulas,203.81,203.81,0,,
1886,"Drospirenona + Etinilestradiol Althaia 3Mg + 0,02Mg, Caixa Com 24 Comprimidos Revestidos",49.63,49.63,0,,
1887,"Rinosoro SIC 9mg/mL, frasco spray com 50mL de solução de uso nasal, infantil",35.28,35.28,0,,
1888,Suplemento Alimentar Probid 15 Cápsulas,68.16,68.16,0,,
1889,"Pitavastatina Calcica 2Mg, Caixa Com 30 Comprimidos",94.62,94.62,0,,
1890,"Neblock 5mg, caixa com 30 comprimidos",54.37,54.37,0,,
1891,"Alopurinol Prati-Donaduzzi 300mg, caixa com 30 comprimidos",37.33,37.33,0,,
1892,"Cloridrato De Verapamil Biosintetica 80Mg, Caixa Com 30 Comprimidos Revestidos",31.71,31.71,0,,
1893,Suplemento Alimentar Fixare 60 Comprimidos,222.47,222.47,0,,
1894,Melhoral Infantil 8 Comprimidos X25,9.49,9.49,0,,
1895,Sabonete Soapex 1  80g,40.69,40.69,0,,
1896,Duloxetina 30Mg 30Cap Ems,147.08,147.08,0,,
1897,Lamotrigina - Althaia 50mg caixa com 30 comprimidos,44.4,44.4,0,,
1898,"Acebrofilina 10Mg Ml Neo Quimica, Xarope Com 120Ml",36.33,36.33,0,,
1899,Secnidazol 1000mg 4 Comprimidos Medley Genérico,45.04,45.04,0,,
1900,"Cloridrato De Ondansetrona 4Mg Althaia, Caixa Com 30 Comprimidos Revestidos",67.65,67.65,0,,
1901,"Digoxina 0,25mg 30 Comprimidos",17.06,17.06,0,,
1902,Betadine XR 32mg 30 Comprimidos De Liberação Prolongada,63.48,63.48,0,,
1903,Clortalidona 50mg Genérico EMS 30 comprimidos,25.11,25.11,0,,
1904,Xefo 8mg 20 Comprimidos,32.74,32.74,0,,
1905,"Floratil At 250Mg, Caixa Com 10 Capsulas Gelatinosas Duras",73.82,73.82,0,,
1906,"Atroveran Dip 500Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Solucao De Uso Oral",21.42,21.42,0,,
1907,Fexx Cloridrato de Fexofenadina 120mg 10 comprimidos,53.56,53.56,0,,
1908,"Arflex Retard 200Mg, Caixa Com 6 Capsulas De Acao Prolongada",46.72,46.72,0,,
1909,Pastilhas Drops Vick Limão Unitária 24 unidades,3.69,3.69,0,,
1910,Annita 20 Mg Suspensao 100 Ml,67.58,67.58,0,,
1911,Nimesilam 12 Comprimidos,16.12,16.12,0,,
1912,Risperidona 1Mg 30 Bio,63.97,63.97,0,,
1913,Isordil 10mg caixa com 30 comprimidos,12.83,12.83,0,,
1914,Insit 50mg 30 Cápsulas Duras,83.03,83.03,0,,
1915,Kalist 2Mg 28Cpr,62.25,62.25,0,,
1916,Esmalte Tratamento Sos Unhas Camuflagem 7Ml,8.07,8.07,0,,
1917,Prolopa Hbs 100 25Mg 30Cpr,91.0,91.0,0,,
1918,Flancox 400mg 20 Comprimidos Revestidos,56.73,56.73,0,,
1919,Cloridrato De Bromexina Xarope Pediatrico Medley,23.97,23.97,0,,
1920,"Valsartana 160Mg Ache, Caixa Com 30 Comprimidos Revestidos",58.3,58.3,0,,
1921,Betalor 5mg + 50mg com 30 cápsulas,80.32,80.32,0,,
1922,Tartarato de Brimonidina 2mg mL Solução Oftálmica 5mL Neo Química Genérico,69.27,69.27,0,,
1923,"Hemifumarato De Bisoprolol 1,25mg 30 Comprimidos",73.93,73.93,0,,
1924,"Dorflex Uno 1G, Caixa Com 10 Comprimidos",17.2,17.2,0,,
1925,Esalerg 5mg 10 Comprimidos Revestidos,61.82,61.82,0,,
1926,"Vitamina D 7.000Ui Biolab, Caixa Com 12 Capsulas",46.04,46.04,0,,
1927,Lansoprazol 30mg + Claritromicina 500mg + Amoxicilina 500mg Teuto 84 Cápsulas,208.93,208.93,0,,
1928,Cloridrato de Fluoxetina Gotas Com 20ml Medley Genérico,42.76,42.76,0,,
1929,"Synthroid 75mcg, caixa com 30 comprimidos",48.12,48.12,0,,
1930,"Diovan Amlo Fix 320mg + 10mg, Caixa Com 28 Comprimidos Revestidos",194.3,194.3,0,,
1931,"Vastarel Mr 35Mg, Caixa Com 30 Comprimidos Revestidos",94.98,94.98,0,,
1932,"Seretide Spray 25mcg/dose + 50mcg/dose, caixa com 1 tubo aerossol com 120 doses de suspensão de uso oral + válvula dosadora",151.92,151.92,0,,
1933,"Contraceptivo Niki 3Mg+0,02Mg 24 Comprimidos",67.46,67.46,0,,
1934,Entresto 49mg 51mg Novartis 60 Comprimidos Revestidos,412.9,412.9,0,,
1935,Diprogenta Pomada Com 30g,50.55,50.55,0,,
1936,Amoxicilina 875mg 14cpr ger,67.58,67.58,0,,
1937,Rizi 5mg 30 Comprimidos,154.0,154.0,0,,
1938,"Tamisa 30 0,75 + 0,30Mg, Caixa Com 28 Comprimidos Revestidos",47.63,47.63,0,,
1939,Synthroid 125mcg 30 Comprimidos,54.64,54.64,0,,
1940,Profergan Cloridrato de Prometazina 25mg 20 comprimidos,11.91,11.91,0,,
1941,"Cataflampro Emulgel 11,6mg/g, caixa com 1 tubo com 30g de gel de uso dermatológico",28.91,28.91,0,,
1942,Aciclovir 400 Mg 30 Comprimidos Merck,269.61,269.61,0,,
1943,"Cetoprofeno Ems 50Mg, Caixa Com 24 Capsulas Gelatinosas Duras",34.67,34.67,0,,
1944,"Glifage XR 1g, caixa com 30 comprimidos",53.63,53.63,0,,
1945,"Exforge Hct 320Mg + 25Mg + 10Mg, Caixa Com 28 Comprimidos Revestidos",221.81,221.81,0,,
1946,Multisoro Solução Nasal Infantil 30mL,10.18,10.18,0,,
1947,Noex Budesonida 50mcg Spray Nasal 200 doses,74.53,74.53,0,,
1948,"Prednisona Neo Quimica 5Mg, Caixa Com 20 Comprimidos",16.53,16.53,0,,
1949,"Esalerg Gotas 1,25 Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Solucao De Uso Oral",49.95,49.95,0,,
1950,"Venzer 8Mg, Caixa Com 30 Comprimidos",83.79,83.79,0,,
1951,Diprosalic 064 + 30mg pomada bisnaga com 30g,42.87,42.87,0,,
1952,@ Levofloxacino 500Mg 10Cp Euro,157.34,157.34,0,,
1953,Creme Revitalizante Para Pernas Cedraflon 150ml,120.56,120.56,0,,
1954,Vasip 20Mg 30Cpr Rev,38.32,38.32,0,,
1955,"Drospirenona + Etinilestradiol 3Mg + 0,03Mg Eurofarma 21 Comprimidos",49.63,49.63,0,,
1956,"Dastene 0,5Mg 30Caps",117.45,117.45,0,,
1957,Naldecon Multi 400mg + 20mg + 400mg 4 Comprimidos,10.99,10.99,0,,
1958,Besilato de Anlodipino 5mg Sandoz 30 comprimidos,33.22,33.22,0,,
1959,Suplemento Alimentar Fixare EMS 30 comprimidos,110.15,110.15,0,,
1960,Fumarato quetiapina 200 30cp med,424.97,424.97,0,,
1961,Dicloridrato de Hidroxizina 25mg 30 Comprimidos - Germed,34.53,34.53,0,,
1962,Itraconazol 100mg 15 cápsulas  G  Sem,125.03,125.03,0,,
1963,Principia Tônico 7  de Ácido Lático e 1  de Ácido Salicílico 120M,44.0,44.0,0,,
1964,"Dipropionato de Betametasona EMS 0,5mg/g, caixa com 1 bisnaga com 30g de creme de uso dermatológico",31.68,31.68,0,,
1965,"Artemidis 35 0,035mg + 2mg, caixa com 21 comprimidos revestidos",22.18,22.18,0,,
1966,"Clorana 25Mg, Caixa Com 30 Comprimidos",14.21,14.21,0,,
1967,"Corticorten 20mg, caixa com 20 comprimidos",29.57,29.57,0,,
1968,"Triancinolona Acetonida Prati-Donaduzzi 1Mg G, Caixa Com 1 Bisnaga Com 10G De Pomada De Uso Bucal",14.78,14.78,0,,
1969,"Lisador 500mg + 5mg + 10mg, caixa com 24 comprimidos",60.74,60.74,0,,
1970,"Dicloridrato De Betaistina Biosintetica 8Mg, Caixa Com 30 Comprimidos",22.25,22.25,0,,
1971,"Dicloridrato De Betaistina Biosintetica 16Mg, Caixa Com 30 Comprimidos",27.65,27.65,0,,
1972,"Lisador Dip 500Mg Ml, Frasco Com 20Ml De Solucao De Uso Oral",26.74,26.74,0,,
1973,Level Com 3 X 21 Comprimidos Revestidos,83.6,83.6,0,,
1974,"Vecasten Melilotus Officinalis 26,7mg 30 comprimidos",138.83,138.83,0,,
1975,Puran T4 112Mcg 30 Comprimidos,31.8,31.8,0,,
1976,"Rosuvastatina Calcica Nova Quimica 10Mg, Caixa Com 30 Comprimidos Revestidos",119.25,119.25,0,,
1977,"Glibenclamida Nova Química 5mg, caixa com 30 comprimidos",14.09,14.09,0,,
1978,"Plenance 5Mg, Caixa Com 30 Comprimidos Revestidos",43.31,43.31,0,,
1979,@ Colpistatin 40Gr C 10 Aplic,53.43,53.43,0,,
1980,Zymar 03  solução frasco com 5ml,51.61,51.61,0,,
1981,Meloxicam 15 Mg 10 Comprimidos Neo,34.74,34.74,0,,
1982,Dexclorfeniramina 2 5 Ml Xarope 120 Ml Neo G,16.04,16.04,0,,
1983,Rinosoft Baby Aerosol 100mL,74.75,74.75,0,,
1984,Gliclazida 60 Mg 60 Comprimidos Ems,106.35,106.35,0,,
1985,Sertralina 50 30 Eur Gen,91.14,91.14,0,,
1986,Atak Clav 875mg + 125mg 14 Comprimidos Revestidos,68.43,68.43,0,,
1987,Arcoxia 90Mg 7Cpr C1,79.02,79.02,0,,
1988,Suc Desvenlafaxina 100Mg 30Cpr Eur,155.23,155.23,0,,
1989,Mirtazapina 30mg 30 comprimidos Med,172.0,172.0,0,,
1990,@ Amoxicilina 500Mg 21Caps Neo,42.56,42.56,0,,
1991,Benziflex Lis 125 5mg com 15 Comprimidos,36.16,36.16,0,,
1992,@ Azitromicina 500Mg 5Cpr Neo,36.98,36.98,0,,
1993,"Celecoxibe 200Mg Ems, Caixa Com 30 Capsulas",121.18,121.18,0,,
1994,Mirador Colica 20 Comprimidos,15.28,15.28,0,,
1995,"Naprix D 5 12,5Mg Com 30 Capsulas",72.26,72.26,0,,
1996,Lavitan Patati Patata Tutti Fruitti 60 Comprimidos Mastigaveis,73.28,73.28,0,,
1997,Acetilcisteína 20mg Kester xarope 120ml,39.0,39.0,0,,
1998,"Furoato de Mometasona 50Mcg Eurofarma, Caixa Com 1 Frasco Com 120 Acionamentos",50.0,50.0,0,,
1999,Cetoprofeno 150mg Germed 10 Comprimidos,47.03,47.03,0,,
2000,Dipirona Monoidratada 50mg ml Frasco 100ml + Copo Medidor - Germed,16.79,16.79,0,,
2001,Triancinolona Acetonida 1mg EMS Pomada 10g,15.22,15.22,0,,
2002,Ibuprofeno 50mg ml Medley Sabor Frutas Frasco 30ml,16.5,16.5,0,,
2003,Brometo de Ipratrópio - Prati-Donaduzzi 025mg ml frasco gotejador com 20ml,12.52,12.52,0,,
2004,Desloratadina 5mg Germed 30 Comprimidos Revestidos,73.25,73.25,0,,
2005,"Maleato de Timolol 0,5  Teuto Solução Oftalmológica 5ml",11.93,11.93,0,,
2006,Ginkomed Ginkgo Biloba 80mg 30 comprimidos,34.52,34.52,0,,
2007,Loratadina Xarope 1mgml 100ml Prati,19.68,19.68,0,,
2008,"Anador 1Gr, Caixa Com 20 Comprimidos",27.63,27.63,0,,
2009,Sulfato De Hidroxicloroquina Eurofarma 400mg Com 30 Comprimidos,85.27,85.27,0,,
2010,"Corus 50Mg, Caixa Com 30 Comprimidos Revestidos",13.43,13.43,0,,
2011,"Doril 500Mg + 30Mg, Blister Com 6 Comprimidos",11.49,11.49,0,,
2012,Acnase Gel Antiacne Peróxido de Benzoíla 5  com 20g,47.09,47.09,0,,
2013,Captopril 50mg Germed Pharma 30 Comprimidos,48.8,48.8,0,,
2014,"Allestra 20 0,02mg + 0,075mg, caixa com 21 comprimidos revestidos",38.79,38.79,0,,
2015,Codein 30Mg 30Cpr A2,63.34,63.34,0,,
2016,"Seakalm 600Mg, Caixa Com 20 Comprimidos",127.05,127.05,0,,
2017,Luftal 75mg ml Infantil 15ml,34.9,34.9,0,,
2018,Dexametasona 4mg 10 Comprimidos - Teuto,14.52,14.52,0,,
2019,"Lisador 500Mg + 5Mg + 10Mg, Blister Com 8 Comprimidos",22.89,22.89,0,,
2020,Ritalina 10mg caixa com 30 comprimidos,51.4,51.4,0,,
2021,Anafranil Sr 75Mg 20Cpr,122.5,122.5,0,,
2022,Bupropiona 150 60Cpr Ems,220.54,220.54,0,,
2023,Base Top Beauty Xi Lascou!! SOS Unhas 7mL,8.07,8.07,0,,
2024,Colágeno Condres Performa Sabor Tangerina 5G x 30 Sachês,293.55,293.55,0,,
2025,Vastarel MR Trimetazidina 35mg 60 comprimidos,190.08,190.08,0,,
2026,Zovirax Cre 10Gr,67.58,67.58,0,,
2027,Dorspan Composto Gotas 10mg 250mg mL 20mL,25.75,25.75,0,,
2028,"Stugeron 75Mg, Caixa Com 30 Comprimidos",35.9,35.9,0,,
2029,"Symbicort Turbuhaler 6Mcg Dose + 200Mcg Dose, Caixa Com 1 Tubo Com 60 Doses De Po De Uso Inalatorio",129.22,129.22,0,,
2030,Ciclopirox Olamina 10mg mL EMS Solução Tópica com 15mL,30.94,30.94,0,,
2031,"Euthyrox 125Mcg, Caixa Com 50 Comprimidos",52.61,52.61,0,,
2032,"Brometo De Ipratropio Biosintetica 0,25Mg Ml, Caixa Com 1 Frasco Gotejador Com 20Ml De Solucao De Uso Inalatorio",15.39,15.39,0,,
2033,"Lisinopril Medley 10mg, caixa com 30 comprimidos",57.95,57.95,0,,
2034,"Gliclazida EMS 30mg, caixa com 30 comprimidos de liberação prolongada",28.26,28.26,0,,
2035,"Hemifumarato De Bisoprolol Medley 5Mg, Caixa Com 30 Comprimidos Revestidos",53.7,53.7,0,,
2036,"Hemifumarato De Bisoprolol 2,5mg 30 Comprimidos",85.04,85.04,0,,
2037,"Predsim Comprimido 40Mg, Caixa Com 7 Comprimidos",65.13,65.13,0,,
2038,"Candicort 20Mg G + 0,64Mg G, Caixa Com 1 Bisnaga Com 30G De Pomada De Uso Dermatologico",41.85,41.85,0,,
2039,Doxaprost Mesilato de Doxazosina 4mg 30 Comprimidos,78.7,78.7,0,,
2040,Bissulfato de Clopidogrel 75mg 28 Comprimidos Revestidos - Medley,113.52,113.52,0,,
2041,"Floratil AT 250mg/1,25g, caixa com 10 envelopes com 1,25g de pó para solução de uso oral",73.82,73.82,0,,
2042,"Concor 10Mg, Caixa Com 30 Comprimidos Revestidos",112.19,112.19,0,,
2043,Acetato de Hidrocortisona 10mg g Teuto Creme com 30g,24.45,24.45,0,,
2044,"Aspirina C 400Mg + 240Mg, Envelope Com 2 Comprimidos Efervescentes Sabor Limao",8.99,8.99,0,,
2045,"Piroxicam Neo Química 20mg, caixa com 10 cápsulas gelatinosas duras",19.92,19.92,0,,
2046,"Lidopass 50Mg G, Caixa Com 1 Bisnaga Com 25G De Pomada De Uso Dermatologico, Sabor Laranja",22.26,22.26,0,,
2047,"Marevan 5Mg, Caixa Com 30 Comprimidos",32.86,32.86,0,,
2048,"Mel Rosado ADV Farma 10%, frasco com 30mL de solução tópica",18.34,18.34,0,,
2049,"Melocox 15mg, caixa com 10 comprimidos",48.58,48.58,0,,
2050,"Naridrin 0,5Mg Ml + 0,2Mg Ml + 5Mg Ml, Caixa Com 1 Frasco Gotejador Com 15Ml De Solucao De Uso Nasal",22.02,22.02,0,,
2051,"Rinosoro SIC 30mg/mL, frasco spray com 50mL de solução de uso nasal",34.24,34.24,0,,
2052,Scalid 100mg União Química 12 comprimidos,23.55,23.55,0,,
2053,"Cilostazol Biosintetica 100Mg, Caixa Com 60 Comprimidos",51.8,51.8,0,,
